21:17:56.465 > ets Jun  8 2016 00:22:57 
21:18:07.775 > [ 12406][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.780 > [ 12412][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.785 > [ 12418][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.792 > [ 12423][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.797 > [ 12429][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.802 > [ 12434][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.808 > [ 12440][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.813 > [ 12446][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.819 > [ 12452][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.825 > [ 12457][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.830 > [ 12463][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.835 > [ 12468][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.841 > [ 12474][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.847 > [ 12480][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.852 > [ 12486][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.858 > [ 12491][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.863 > [ 12497][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.868 > [ 12502][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.875 > [ 12508][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.880 > [ 12514][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.885 > [ 12520][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.891 > [ 12525][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.903 > [ 12531][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.903 > [ 12536][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.914 > [ 12542][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.914 > [ 12548][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.924 > [ 12554][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.930 > [ 12559][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.935 > [ 12565][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.940 > [ 12570][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.946 > [ 12576][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.952 > [ 12581][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.957 > [ 12587][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.963 > [ 12593][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.968 > [ 12599][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.974 > [ 12604][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:07.979 > [ 12610][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:07.985 > [ 12616][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:07.992 > [ 12622][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:07.997 > [ 12627][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.002 > [ 12633][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.008 > [ 12638][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.013 > [ 12644][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.019 > [ 12649][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.024 > [ 12655][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.030 > [ 12661][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.036 > [ 12667][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.041 > [ 12672][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.047 > [ 12678][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.052 > [ 12683][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.058 > [ 12690][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.063 > [ 12695][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.069 > [ 12701][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.074 > [ 12706][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.079 > [ 12712][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.086 > [ 12717][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.091 > [ 12723][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.097 > [ 12729][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.102 > [ 12735][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.108 > [ 12740][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.113 > [ 12746][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.119 > [ 12751][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.125 > [ 12758][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.130 > [ 12763][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.136 > [ 12769][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.141 > [ 12774][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.147 > [ 12780][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.152 > [ 12785][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.158 > [ 12791][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.163 > [ 12797][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.169 > [ 12803][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.174 > [ 12808][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.180 > [ 12814][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.185 > [ 12819][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.197 > [ 12826][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.197 > [ 12831][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.208 > [ 12837][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.212 > [ 12842][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.218 > [ 12848][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.225 > [ 12853][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.229 > [ 12859][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.235 > [ 12865][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.241 > [ 12871][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.246 > [ 12876][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.251 > [ 12882][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.257 > [ 12887][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.263 > [ 12894][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.269 > [ 12899][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.274 > [ 12905][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.280 > [ 12910][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.286 > [ 12916][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.291 > [ 12921][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.296 > [ 12927][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.302 > [ 12933][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.307 > [ 12939][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.313 > [ 12944][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.319 > [ 12950][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.324 > [ 12955][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.330 > [ 12962][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.335 > [ 12967][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.341 > [ 12973][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.347 > [ 12978][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.352 > [ 12984][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.357 > [ 12989][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.363 > [ 12995][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.369 > [ 13001][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.374 > [ 13007][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.380 > [ 13012][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.385 > [ 13018][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.390 > [ 13023][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.396 > [ 13029][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.402 > [ 13035][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.407 > [ 13041][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.413 > [ 13046][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.419 > [ 13052][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.424 > [ 13057][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.430 > [ 13063][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.435 > [ 13069][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.441 > [ 13075][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.446 > [ 13080][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.452 > [ 13086][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.460 > [ 13091][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.463 > [ 13097][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.469 > [ 13103][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.473 > [ 13109][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.479 > [ 13114][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.492 > [ 13120][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.492 > [ 13125][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.502 > [ 13131][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.508 > [ 13137][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.513 > [ 13143][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.519 > [ 13148][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.525 > [ 13154][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.530 > [ 13159][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.535 > [ 13165][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.542 > [ 13171][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.547 > [ 13177][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.552 > [ 13182][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.558 > [ 13188][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.564 > [ 13193][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.569 > [ 13199][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.574 > [ 13205][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.579 > [ 13211][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.585 > [ 13216][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.591 > [ 13222][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.596 > [ 13227][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.602 > [ 13233][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.607 > [ 13239][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.613 > [ 13245][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.619 > [ 13250][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.624 > [ 13256][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.630 > [ 13261][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.636 > [ 13267][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.641 > [ 13273][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.646 > [ 13279][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.652 > [ 13284][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.657 > [ 13290][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.663 > [ 13295][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.669 > [ 13301][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.674 > [ 13306][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.680 > [ 13312][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.686 > [ 13318][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.691 > [ 13324][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.696 > [ 13329][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.702 > [ 13335][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.708 > [ 13341][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.713 > [ 13347][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.719 > [ 13352][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.725 > [ 13358][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.730 > [ 13363][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.736 > [ 13369][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.741 > [ 13374][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.746 > [ 13380][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.752 > [ 13386][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.758 > [ 13392][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.763 > [ 13397][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.769 > [ 13403][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.774 > [ 13408][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.786 > [ 13415][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.786 > [ 13420][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.797 > [ 13426][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.802 > [ 13431][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.808 > [ 13437][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.813 > [ 13442][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.819 > [ 13448][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.824 > [ 13454][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.829 > [ 13460][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.835 > [ 13465][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.841 > [ 13471][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.846 > [ 13476][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.853 > [ 13483][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.858 > [ 13488][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.863 > [ 13494][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.869 > [ 13499][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.874 > [ 13505][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.880 > [ 13510][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.886 > [ 13516][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.891 > [ 13522][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.897 > [ 13528][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.902 > [ 13533][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.908 > [ 13539][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.913 > [ 13544][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.919 > [ 13551][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.925 > [ 13556][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.930 > [ 13562][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.935 > [ 13567][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.941 > [ 13573][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.946 > [ 13578][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.952 > [ 13584][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.958 > [ 13590][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.963 > [ 13596][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.969 > [ 13601][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.974 > [ 13607][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:08.980 > [ 13612][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:08.986 > [ 13619][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:08.991 > [ 13624][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:08.997 > [ 13630][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:09.002 > [ 13635][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:09.008 > [ 13641][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:09.014 > [ 13646][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:09.019 > [ 13652][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:09.025 > [ 13658][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:09.030 > [ 13664][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:09.036 > [ 13669][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:09.041 > [ 13675][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:09.047 > [ 13680][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:09.057 > [ 13687][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:09.057 > [ 13692][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:09.069 > [ 13698][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:09.069 > [ 13703][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:09.080 > [ 13709][E][Wire.cpp:526] write(): NULL TX buffer pointer
21:18:09.085 > [ 13714][E][Wire.cpp:448] endTransmission(): NULL TX buffer pointer
21:18:09.091 > [ 13720][E][Wire.cpp:481] requestFrom(): NULL buffer pointer
21:18:09.096 > [ 13726][E][Wire.cpp:422] beginTransmission(): could not acquire lock
21:18:09.102 > [ 13732][E][Wire.cpp:526] write(): NULL TX buffer pointer
